종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
073560,우리손에프앤지 ,"1,710",-5,-0.29,399,4.29,-,-,"3,343",0.51,50,2.92
037400,우리엔터프라이즈 ,"2,365",5,0.21,899,2.63,-,-,"4,170",0.57,0,0.00
153490,우리이앤엘 ,"1,190",15,1.28,358,3.32,-,-,"1,402",0.85,0,0.00
010050,우리종금 ,753,-1,-0.13,91,8.27,-,-,686,1.10,20,2.66
101170,우림피티에스 ,"7,140",150,2.15,266,26.84,-,-,"6,204",1.15,100,1.40
006980,우성 ,"20,800",-50,-0.24,-,-,-,-,"67,106",0.31,150,0.72
066590,우수AMS ,"2,630",-80,-2.95,-,-,-,-,"2,218",1.19,0,0.00
017370,우신시스템 ,"2,795",35,1.27,-,-,-,-,"5,363",0.52,0,0.00
103840,우양 ,"2,705",-60,-2.17,92,29.40,-,-,"2,924",0.93,0,0.00
046940,우원개발 ,"3,395",40,1.19,65,52.23,-,-,"5,527",0.61,0,0.00
215380,우정바이오 ,"3,150",-70,-2.17,-,-,-,-,"2,463",1.28,0,0.00
065680,우주일렉트로 ,"16,800",-50,-0.30,"2,005",8.38,-,-,"25,889",0.65,400,2.38
105840,우진 ,"8,660",30,0.35,-,-,495,17.50,"7,106",1.22,100,1.15
018620,우진비앤지 ,"1,735",25,1.46,-,-,-,-,"1,078",1.61,0,0.00
010400,우진아이엔에스 ,"5,380",-80,-1.47,-,-,-,-,"14,448",0.37,100,1.86
049800,우진플라임 ,"3,795",30,0.80,"1,126",3.37,-,-,"4,106",0.92,50,1.32
016880,웅진 ,"1,130",-5,-0.44,289,3.91,-,-,762,1.48,0,0.00
095720,웅진씽크빅 ,"2,280",-5,-0.22,381,5.98,331,6.90,"3,219",0.71,130,5.70
005820,원림 ,"20,250",-50,-0.25,685,29.56,-,-,"51,925",0.39,250,1.23
307280,원바이오젠 ,"1,505",5,0.33,-,-,211,7.15,733,2.05,0,0.00
053080,원방테크 ,"8,920",40,0.45,679,13.14,-,-,"11,164",0.80,300,3.36
032940,원익 ,"3,095",-10,-0.32,"1,566",1.98,-,-,"11,823",0.26,0,0.00
240810,원익IPS ,"27,000",450,1.69,"3,007",8.98,"2,166",12.47,"16,597",1.63,300,1.11
074600,원익QnC ,"23,800",-400,-1.65,"2,235",10.65,"3,794",6.27,"11,705",2.03,150,0.63
104830,원익머트리얼즈 ,"28,150",-450,-1.57,"4,188",6.72,"6,006",4.69,"31,113",0.90,400,1.42
014190,원익큐브 ,"2,010",-5,-0.25,297,6.77,-,-,"2,677",0.75,0,0.00
131390,원익피앤이 ,"20,750",750,3.75,"1,324",15.67,-,-,"8,310",2.50,0,0.00
030530,원익홀딩스 ,"3,170",-60,-1.86,"1,430",2.22,-,-,"12,713",0.25,0,0.00
012620,원일특강 ,"9,790",-110,-1.11,"4,266",2.29,-,-,"31,361",0.31,250,2.55
382840,원준 ,"22,700","1,850",8.87,526,43.16,"2,083",10.90,"6,388",3.55,0,0.00
336570,원텍 ,"2,740",20,0.74,-,-,-,-,-,-,0,0.00
376980,원티드랩 ,"13,150",-350,-2.59,405,32.47,"1,105",11.91,"3,514",3.74,0,0.00
008370,원풍 ,"4,700",-75,-1.57,438,10.73,-,-,"6,859",0.69,170,3.62
008290,원풍물산 ,569,-2,-0.35,-,-,-,-,553,1.03,0,0.00
101160,월덱스 ,"18,950",-200,-1.04,"2,026",9.35,"3,028",6.26,"8,700",2.18,60,0.32
336060,웨이버스 ,"1,260",-30,-2.33,-,-,-,-,"1,938",0.65,0,0.00
095270,웨이브일렉트로 ,"4,420",-55,-1.23,"4,114",1.07,-,-,"5,309",0.83,0,0.00
010600,웰바이오텍 ,"1,325",-5,-0.38,-,-,-,-,559,2.37,0,0.00
065950,웰크론 ,"2,925",0,0.00,289,10.12,-,-,"2,823",1.04,50,1.71
076080,웰크론한텍 ,"4,275",210,5.17,-,-,-,-,"3,298",1.30,0,0.00
196700,웹스 ,"2,545",55,2.21,37,68.78,-,-,"2,894",0.88,0,0.00
069080,웹젠 ,"14,850",-350,-2.30,"2,862",5.19,"1,979",7.50,"16,832",0.88,0,0.00
053580,웹케시 ,"14,750",-50,-0.34,"1,110",13.29,"1,468",10.05,"7,329",2.01,100,0.68
071460,위니아 ,"1,580",-5,-0.32,185,8.54,-,-,"2,245",0.70,0,0.00
377460,위니아에이드 ,"6,460",-20,-0.31,"2,501",2.58,-,-,"9,922",0.65,0,0.00
044340,위닉스 ,"9,670",-20,-0.21,"1,257",7.69,-,-,"12,576",0.77,500,5.17
330350,위더스제약 ,"6,610",-120,-1.78,323,20.46,-,-,"6,136",1.08,48,0.73
348350,위드텍 ,"12,950",100,0.78,"1,070",12.10,-,-,"9,756",1.33,0,0.00
112040,위메이드 ,"53,600","-2,100",-3.77,"9,319",5.75,"1,531",35.02,"18,883",2.84,650,1.21
101730,위메이드맥스 ,"19,500",50,0.26,-,-,-,-,"1,456",13.39,0,0.00
123420,위메이드플레이 ,"20,300",-600,-2.87,"1,667",12.18,-,-,"18,577",1.09,0,0.00
065370,위세아이텍 ,"12,250",200,1.66,680,18.01,"1,034",11.85,"4,171",2.94,150,1.22
038620,위즈코프 ,842,3,0.36,-,-,-,-,"1,207",0.70,0,0.00
299900,위지윅스튜디오 ,"15,850",-200,-1.25,-,-,623,25.46,"4,530",3.50,0,0.00
036090,위지트 ,716,-6,-0.83,112,6.39,-,-,"1,399",0.51,0,0.00
136540,윈스 ,"11,950",-50,-0.42,"1,671",7.15,-,-,"12,698",0.94,500,4.18
320000,윈텍 ,"1,855",-35,-1.85,36,51.53,-,-,"1,141",1.63,0,0.00
097800,윈팩 ,"1,295",-20,-1.52,-,-,-,-,"1,326",0.98,0,0.00
192390,윈하이텍 ,"3,770",-130,-3.33,-,-,-,-,"5,259",0.72,0,0.00
313760,윌링스 ,"7,310",-440,-5.68,-,-,-,-,"7,247",1.01,80,1.09
008600,윌비스 ,729,-6,-0.82,-,-,-,-,"1,711",0.43,0,0.00
335870,윙스풋 ,"4,205",-195,-4.43,-,-,-,-,-,-,0,0.00
033270,유나이티드제약 ,"24,600",-150,-0.61,"1,930",12.75,-,-,"20,259",1.21,370,1.50
064510,유네코 ,"2,750",0,0.00,-,-,-,-,"1,171",2.35,0,0.00
014830,유니드 ,"77,000",0,0.00,"20,907",3.68,"18,606",4.14,"114,016",0.68,"1,700",2.21
036200,유니셈 ,"6,020",-50,-0.82,"1,297",4.64,"1,272",4.73,"6,222",0.97,120,1.99
018000,유니슨 ,"1,930",20,1.05,-,-,-,-,635,3.04,0,0.00
000910,유니온 ,"5,330",-40,-0.74,564,9.45,-,-,"8,391",0.64,125,2.35
047400,유니온머티리얼 ,"3,090",20,0.65,13,237.69,-,-,"1,997",1.55,35,1.13
203450,유니온커뮤니티 ,"2,835",-15,-0.53,176,16.11,-,-,"2,702",1.05,0,0.00
011330,유니켐 ,"1,155",0,0.00,52,22.21,-,-,"1,521",0.76,30,2.60
077500,유니퀘스트 ,"8,290",-30,-0.36,"2,342",3.54,-,-,"11,339",0.73,300,3.62
011320,유니크 ,"5,140",40,0.78,321,16.01,-,-,"5,573",0.92,0,0.00
086390,유니테스트 ,"12,700",-200,-1.55,-,-,517,24.59,"7,422",1.71,0,0.00
241690,유니테크노 ,"4,280",110,2.64,395,10.84,-,-,"3,753",1.14,0,0.00
142210,유니트론텍 ,"3,710",280,8.16,547,6.78,-,-,"3,932",0.94,75,2.02
048430,유라테크 ,"6,210",40,0.65,238,26.09,-,-,"10,355",0.60,100,1.61
206650,유바이오로직스 ,"10,750",-350,-3.15,-,-,-,-,"3,308",3.25,0,0.00
089850,유비벨록스 ,"13,600",50,0.37,"1,817",7.48,-,-,"13,695",0.99,0,0.00
032620,유비케어 ,"4,870",-90,-1.81,262,18.59,-,-,"2,323",2.10,40,0.82
264450,유비쿼스 ,"15,450",-50,-0.32,"2,812",5.49,-,-,"12,449",1.24,560,3.62
078070,유비쿼스홀딩스 ,"13,400",-100,-0.74,"1,214",11.04,-,-,"13,634",0.98,350,2.61
002920,유성기업 ,"2,690",10,0.37,311,8.65,-,-,"10,639",0.25,120,4.46
024800,유성티엔에스 ,"2,350",-10,-0.42,"1,282",1.83,-,-,"10,713",0.22,0,0.00
000700,유수홀딩스 ,"6,910",170,2.52,991,6.97,-,-,"13,108",0.53,400,5.79
054930,유신 ,"57,700",200,0.35,"4,035",14.30,-,-,"31,434",1.84,750,1.30
069330,유아이디 ,"1,590",-5,-0.31,370,4.30,-,-,"1,260",1.26,0,0.00
049520,유아이엘 ,"2,900",-50,-1.69,-,-,-,-,"6,655",0.44,0,0.00
435380,유안타제10호스팩 ,"1,990",-5,-0.25,-,-,-,-,-,-,0,0.00
367460,유안타제7호스팩 ,"2,875",-150,-4.96,-,-,-,-,-,-,0,0.00
367480,유안타제8호스팩 ,"2,080",-5,-0.24,-,-,-,-,-,-,0,0.00
430700,유안타제9호스팩 ,"1,995",-10,-0.50,-,-,-,-,-,-,0,0.00
003470,유안타증권 ,"2,430",-15,-0.61,719,3.38,-,-,"7,421",0.33,180,7.41
003475,유안타증권우 ,"2,640",10,0.38,-,-,-,-,-,-,230,8.71
263770,유에스티 ,"2,985",-125,-4.02,238,12.54,-,-,"2,417",1.24,0,0.00
072130,유엔젤 ,"2,930",0,0.00,"1,271",2.31,-,-,"4,368",0.67,0,0.00
000220,유유제약 ,"5,930",-70,-1.17,-,-,-,-,"6,458",0.92,105,1.77
000225,유유제약1우 ,"7,880",-110,-1.38,-,-,-,-,-,-,110,1.40
000227,유유제약2우B ,"14,950",450,3.10,-,-,-,-,-,-,110,0.74
388720,유일로보틱스 ,"27,100",500,1.88,701,38.66,585,46.32,"3,282",8.26,0,0.00
340930,유일에너테크 ,"18,600",650,3.62,-,-,-,-,"4,335",4.29,0,0.00
023410,유진기업 ,"3,380",-45,-1.31,"1,079",3.13,-,-,"12,368",0.27,170,5.03
056080,유진로봇 ,"4,195",10,0.24,-,-,-,-,"1,043",4.02,0,0.00
373340,유진스팩6호 ,"2,265",30,1.34,-,-,-,-,-,-,0,0.00
388800,유진스팩7호 ,"2,060",-10,-0.48,-,-,-,-,-,-,0,0.00
413630,유진스팩8호 ,"1,995",-15,-0.75,-,-,-,-,-,-,0,0.00
084370,유진테크 ,"20,700",-500,-2.36,"2,694",7.68,"2,524",8.20,"13,091",1.58,270,1.30
001200,유진투자증권 ,"2,265",-50,-2.16,966,2.34,-,-,"10,239",0.22,140,6.18
178780,유테크 ,"1,730",0,0.00,-,-,-,-,393,4.40,0,0.00
179900,유티아이 ,"20,200",-550,-2.65,81,249.38,-,-,"3,838",5.26,50,0.25
263050,유틸렉스 ,"7,350",-110,-1.47,-,-,-,-,"2,481",2.96,0,0.00
000100,유한양행 ,"59,200","-1,100",-1.82,"1,496",39.57,"1,656",35.75,"28,297",2.09,400,0.68
000105,유한양행우 ,"56,700",-100,-0.18,-,-,-,-,-,-,410,0.72
003460,유화증권 ,"2,300",-20,-0.86,156,14.74,-,-,"8,013",0.29,130,5.65
003465,유화증권우 ,"2,500",5,0.20,-,-,-,-,-,-,140,5.60
191410,육일씨엔에쓰 ,"2,895",-45,-1.53,307,9.43,-,-,"1,670",1.73,0,0.00
008730,율촌화학 ,"33,850",-400,-1.17,341,99.27,-,-,"13,954",2.43,500,1.48
072770,율호 ,"1,805",-5,-0.28,49,36.84,-,-,956,1.89,0,0.00
008250,이건산업 ,"7,670",-40,-0.52,"1,091",7.03,-,-,"17,759",0.43,200,2.61
039020,이건홀딩스 ,"3,670",-85,-2.26,338,10.86,-,-,"7,111",0.52,70,1.91
025820,이구산업 ,"2,985",-35,-1.16,630,4.74,-,-,"3,669",0.81,50,1.68
067920,이글루 ,"5,460",-10,-0.18,773,7.06,-,-,"6,129",0.89,160,2.93
044960,이글벳 ,"5,970",30,0.51,296,20.17,-,-,"3,326",1.79,50,0.84
303530,이노뎁 ,"12,550",400,3.29,-,-,-,-,"5,550",2.26,0,0.00
296640,이노룰스 ,"13,700",-200,-1.44,813,16.85,-,-,"3,492",3.92,25,0.18
302430,이노메트리 ,"11,950",600,5.29,395,30.25,756,15.81,"5,459",2.19,0,0.00
214320,이노션 ,"39,950",-350,-0.87,"3,294",12.13,"4,210",9.49,"41,003",0.97,"1,800",4.51
056090,이노시스 ,"1,370",30,2.24,-,-,-,-,620,2.21,0,0.00
073490,이노와이어리스 ,"28,000",-50,-0.18,"2,250",12.44,"3,680",7.61,"17,602",1.59,250,0.89
215790,이노인스트루먼트 ,"1,200",-15,-1.23,253,4.74,-,-,"2,321",0.52,0,0.00
246960,이노테라피 ,"9,380",-140,-1.47,-,-,-,-,"1,810",5.18,0,0.00
088390,이녹스 ,"21,150",400,1.93,"5,877",3.60,-,-,"21,267",0.99,0,0.00
272290,이녹스첨단소재 ,"27,050",150,0.56,"4,184",6.47,"5,302",5.10,"15,712",1.72,350,1.29
053350,이니텍 ,"3,290",-30,-0.90,274,12.01,-,-,"6,209",0.53,20,0.61
041520,이라이콤 ,"5,480",-20,-0.36,203,27.00,-,-,"17,151",0.32,300,5.47
264850,이랜시스 ,"2,685",-10,-0.37,220,12.20,-,-,"1,294",2.07,45,1.68
054210,이랜텍 ,"12,100",100,0.83,"1,363",8.88,"3,037",3.98,"7,521",1.61,100,0.83
164060,이루다 ,"5,080",20,0.40,197,25.79,487,10.42,"2,047",2.48,0,0.00
065440,이루온 ,"2,735",5,0.18,68,40.22,-,-,"1,467",1.86,0,0.00
139480,이마트 ,"85,500","-1,000",-1.16,"56,152",1.52,"13,022",6.57,"369,202",0.23,"2,000",2.34
115610,이미지스 ,"2,190",-20,-0.90,101,21.68,-,-,560,3.91,0,0.00
349720,이베스트스팩5호 ,"2,015",-10,-0.49,-,-,-,-,-,-,0,0.00
078020,이베스트투자증권 ,"5,000",-50,-0.99,"3,047",1.64,-,-,"13,709",0.36,600,12.00
131400,이브이첨단소재 ,"1,615",-25,-1.52,-,-,-,-,"1,084",1.49,0,0.00
351330,이삭엔지니어링 ,"8,100",50,0.62,-,-,-,-,"5,421",1.49,0,0.00
080010,이상네트웍스 ,"5,590",0,0.00,655,8.53,-,-,"10,695",0.52,100,1.79
086890,이수앱지스 ,"5,900",-130,-2.16,26,226.92,-,-,"2,168",2.72,0,0.00
007660,이수페타시스 ,"5,660",10,0.18,-,-,"1,549",3.65,"1,984",2.85,0,0.00
005950,이수화학 ,"29,000","2,000",7.41,"3,584",8.09,"2,198",13.19,"10,433",2.78,500,1.72
015020,이스타코 ,978,-2,-0.20,38,25.74,-,-,"1,294",0.76,0,0.00
047560,이스트소프트 ,"9,850",70,0.72,484,20.35,-,-,"6,196",1.59,0,0.00
067010,이씨에스 ,"3,390",-40,-1.17,427,7.94,-,-,"4,243",0.80,150,4.42
093230,이아이디 ,"1,005",-10,-0.99,60,16.75,-,-,"2,670",0.38,0,0.00
101360,이엔드디 ,"28,900",450,1.58,992,29.13,-,-,"7,068",4.09,0,0.00
102710,이엔에프테크놀로지 ,"22,200",-450,-1.99,"1,263",17.58,-,-,"23,281",0.95,150,0.68
066980,이엔코퍼레이션 ,"2,895",125,4.51,564,5.13,444,6.52,"2,462",1.18,0,0.00
074610,이엔플러스 ,"5,070",355,7.53,-,-,-,-,"1,405",3.61,0,0.00
063760,이엘피 ,"3,525",95,2.77,-,-,-,-,"7,619",0.46,60,1.70
123570,이엠넷 ,"3,770",-10,-0.26,"1,180",3.19,-,-,"4,060",0.93,200,5.31
083470,이엠앤아이 ,"3,045",0,0.00,-,-,-,-,416,7.32,0,0.00
095190,이엠코리아 ,"2,895",25,0.87,-,-,-,-,"2,086",1.39,0,0.00
091120,이엠텍 ,"27,850",400,1.46,"2,225",12.52,-,-,"14,890",1.87,150,0.54
102460,이연제약 ,"19,450",-300,-1.52,305,63.77,-,-,"13,436",1.45,250,1.29
039030,이오테크닉스 ,"63,700","-1,200",-1.85,"5,882",10.83,"7,096",8.98,"39,144",1.63,900,1.41
294090,이오플로우 ,"17,700",300,1.72,-,-,-,-,741,23.89,0,0.00
088290,이원컴포텍 ,"9,200",-320,-3.36,-,-,-,-,"2,163",4.25,0,0.00
084680,이월드 ,"1,605",-5,-0.31,-,-,-,-,"1,689",0.95,0,0.00
181340,이즈미디어 ,"2,705",0,0.00,-,-,-,-,"1,292",2.09,0,0.00
353810,이지바이오 ,"3,780",-90,-2.33,319,11.85,-,-,"1,257",3.01,75,1.98
099750,이지케어텍 ,"17,950",-500,-2.71,-,-,-,-,"5,056",3.55,0,0.00
377330,이지트로닉스 ,"13,200",300,2.33,16,825.00,-,-,"3,346",3.95,0,0.00
035810,이지홀딩스 ,"2,875",-65,-2.21,366,7.86,-,-,"8,063",0.36,50,1.74
160600,이큐셀 ,"3,100",0,0.00,83,37.35,-,-,"1,183",2.62,0,0.00
092130,이크레더블 ,"17,050",-50,-0.29,"1,156",14.75,"1,276",13.36,"5,260",3.24,"2,720",15.95
096040,이트론 ,159,0,0.00,-,-,-,-,132,1.20,0,0.00
134060,이퓨쳐 ,"6,460",120,1.89,390,16.56,-,-,"4,554",1.42,0,0.00
001840,이화공영 ,"4,215",40,0.96,-,-,-,-,"2,308",1.83,0,0.00
000760,이화산업 ,"15,000",-400,-2.60,"16,817",0.89,-,-,"52,259",0.29,0,0.00
024810,이화전기 ,725,-10,-1.36,308,2.35,-,-,"2,780",0.26,0,0.00
014990,인디에프 ,950,219,29.96,-,-,-,-,537,1.77,0,0.00
041830,인바디 ,"20,600",-50,-0.24,"2,613",7.88,"2,723",7.56,"14,104",1.46,200,0.97
352940,인바이오 ,"4,290",-25,-0.58,493,8.70,445,9.65,"4,593",0.93,0,0.00
101140,인바이오젠 ,649,-4,-0.61,"1,753",0.37,-,-,"2,607",0.25,0,0.00
079950,인베니아 ,"1,535",-30,-1.92,561,2.74,-,-,"2,443",0.63,0,0.00
277410,인산가 ,"1,840",-5,-0.27,209,8.80,-,-,"1,556",1.18,80,4.35
060150,인선이엔티 ,"9,140",40,0.44,535,17.08,791,11.56,"7,249",1.26,0,0.00
033230,인성정보 ,"1,990",-20,-1.00,26,76.54,-,-,"1,871",1.06,0,0.00
006490,인스코비 ,"1,545",10,0.65,50,30.90,-,-,604,2.56,0,0.00
037330,인지디스플레 ,"1,660",-15,-0.90,113,14.69,-,-,"4,273",0.39,50,3.01
100030,인지소프트 ,"17,900",50,0.28,"3,487",5.13,-,-,"16,734",1.07,0,0.00
023800,인지컨트롤스 ,"7,720",-110,-1.40,234,32.99,-,-,"12,678",0.61,150,1.94
034590,인천도시가스 ,"27,100",-500,-1.81,901,30.08,-,-,"46,433",0.58,"1,250",4.61
211050,인카금융서비스 ,"6,830",40,0.59,"1,824",3.74,-,-,"4,615",1.48,0,0.00
083640,인콘 ,"1,125",-20,-1.75,-,-,-,-,"2,043",0.55,0,0.00
216050,인크로스 ,"15,600",50,0.32,"1,858",8.40,"1,552",10.05,"8,089",1.93,722,4.63
049070,인탑스 ,"27,850",0,0.00,"4,436",6.28,"4,060",6.86,"32,446",0.86,470,1.69
119610,인터로조 ,"25,000",500,2.04,"1,561",16.02,"2,685",9.31,"13,975",1.79,450,1.80
017250,인터엠 ,"1,235",-35,-2.76,-,-,-,-,"1,452",0.85,0,0.00
129260,인터지스 ,"2,695",-5,-0.19,519,5.19,-,-,"7,246",0.37,100,3.71
051370,인터플렉스 ,"10,450",200,1.95,-,-,"1,810",5.77,"7,683",1.36,0,0.00
064290,인텍플러스 ,"13,050",-300,-2.25,"1,847",7.07,"2,115",6.17,"4,156",3.14,200,1.53
189300,인텔리안테크 ,"62,200",100,0.16,752,82.71,"3,707",16.78,"18,155",3.43,100,0.16
150840,인트로메딕 ,"5,850",0,0.00,-,-,-,-,"1,351",4.33,0,0.00
048530,인트론바이오 ,"8,900",-250,-2.73,288,30.90,-,-,"3,005",2.96,0,0.00
023810,인팩 ,"6,330",-40,-0.63,306,20.69,-,-,"10,103",0.63,180,2.84
175140,인포마크 ,"6,480",-20,-0.31,-,-,-,-,"2,290",2.83,0,0.00
115310,인포바인 ,"21,500",100,0.47,"2,663",8.07,-,-,"44,633",0.48,900,4.19
039290,인포뱅크 ,"12,150",50,0.41,"1,021",11.90,-,-,"7,354",1.65,80,0.66
071200,인피니트헬스케어 ,"4,735",25,0.53,929,5.10,-,-,"4,662",1.02,0,0.00
101930,인화정공 ,"12,700",-100,-0.78,"1,663",7.64,-,-,"20,654",0.61,0,0.00
249420,일동제약 ,"28,350",-200,-0.70,-,-,-,-,"6,429",4.41,0,0.00
000230,일동홀딩스 ,"23,500",-350,-1.47,-,-,-,-,"4,723",4.98,100,0.43
013360,일성건설 ,"2,330",30,1.30,98,23.78,-,-,"2,021",1.15,30,1.29
003120,일성신약 ,"103,500","1,000",0.98,-,-,-,-,"225,529",0.46,750,0.72
333430,일승 ,"4,100",-35,-0.85,-,-,-,-,"1,007",4.07,0,0.00
068330,일신바이오 ,"1,700",5,0.29,146,11.64,-,-,"1,177",1.44,7,0.41
003200,일신방직 ,"104,000",0,0.00,"27,763",3.75,-,-,"341,544",0.30,"3,000",2.88
007110,일신석재 ,"1,150",-10,-0.86,-,-,-,-,675,1.70,0,0.00
058450,일야 ,"1,000",-75,-6.98,19,52.63,-,-,521,1.92,0,0.00
007570,일양약품 ,"17,750",-450,-2.47,790,22.47,-,-,"12,017",1.48,200,1.13
007575,일양약품우 ,"20,550",-450,-2.14,-,-,-,-,-,-,225,1.09
008500,일정실업 ,"20,300",-150,-0.73,-,-,-,-,"15,717",1.29,0,0.00
019540,일지테크 ,"2,365",-5,-0.21,-,-,-,-,"7,551",0.31,0,0.00
081000,일진다이아 ,"15,950",0,0.00,598,26.67,-,-,"28,934",0.55,400,2.51
020760,일진디스플 ,"1,145",-20,-1.72,-,-,-,-,268,4.27,0,0.00
020150,일진머티리얼즈 ,"63,300",800,1.28,"1,361",46.51,"2,396",26.41,"21,440",2.95,300,0.47
103590,일진전기 ,"4,600",0,0.00,403,11.41,-,-,"8,714",0.53,100,2.17
094820,일진파워 ,"13,350",150,1.14,"1,024",13.04,-,-,"7,467",1.79,330,2.47
271940,일진하이솔루스 ,"31,100",150,0.48,284,109.51,350,88.79,"8,459",3.68,0,0.00
015860,일진홀딩스 ,"4,180",10,0.24,437,9.57,-,-,"9,069",0.46,150,3.59
226320,잇츠한불 ,"14,650",-250,-1.68,-,-,-,-,"21,524",0.68,200,1.37
049550,잉크테크 ,"4,990",-30,-0.60,91,54.84,-,-,"2,985",1.67,0,0.00
254120,자비스 ,"1,900",0,0.00,-,-,-,-,432,4.40,0,0.00
043910,자연과환경 ,"1,060",-10,-0.93,-,-,-,-,723,1.47,0,0.00
234920,자이글 ,"4,600",350,8.24,-,-,-,-,"3,394",1.36,0,0.00
289220,자이언트스텝 ,"18,100",-150,-0.82,-,-,110,164.70,"5,807",3.12,0,0.00
317400,자이에스앤디 ,"6,220",60,0.97,"1,052",5.91,"1,804",3.45,"7,839",0.79,200,3.22
033240,자화전자 ,"18,250",-100,-0.54,"1,279",14.27,-,-,"17,751",1.03,0,0.00
174880,장원테크 ,999,-1,-0.10,-,-,-,-,"4,845",0.21,0,0.00
049630,재영솔루텍 ,579,-2,-0.34,-,-,-,-,737,0.79,0,0.00
417840,저스템 ,"10,250",-300,-2.84,"1,247",8.22,-,-,"4,374",2.34,0,0.00
000950,전방 ,"60,000","-3,000",-4.76,140,428.57,-,-,"126,397",0.47,0,0.00
110020,전진바이오팜 ,"3,795",-45,-1.17,-,-,-,-,"1,702",2.23,0,0.00
208140,정다운 ,"2,095",0,0.00,343,6.11,-,-,"2,477",0.85,100,4.77
040420,정상제이엘에스 ,"7,450",10,0.13,913,8.16,"1,013",7.35,"4,822",1.55,530,7.11
045510,정원엔시스 ,"1,565",-15,-0.95,25,62.60,-,-,"1,278",1.22,0,0.00
217190,제너셈 ,"4,965",-75,-1.49,598,8.30,-,-,"3,143",1.58,0,0.00
095700,제넥신 ,"21,650",-750,-3.35,-,-,-,-,"20,686",1.05,0,0.00
072520,제넨바이오 ,"1,600",-15,-0.93,-,-,-,-,"2,270",0.70,0,0.00
122310,제노레이 ,"8,010",20,0.25,"1,002",7.99,-,-,"5,522",1.45,170,2.12
361390,제노코 ,"20,550",100,0.49,832,24.70,872,23.56,"4,160",4.94,50,0.24
187420,제노포커스 ,"6,030",-90,-1.47,-,-,-,-,"1,568",3.85,0,0.00
225220,제놀루션 ,"10,300",0,0.00,"3,626",2.84,-,-,"9,083",1.13,400,3.88
123330,제닉 ,"3,995",40,1.01,-,-,-,-,"2,815",1.42,0,0.00
159580,제로투세븐 ,"6,110",30,0.49,59,103.56,741,8.24,"3,768",1.62,0,0.00
147830,제룡산업 ,"2,890",-15,-0.52,377,7.67,-,-,"3,378",0.86,100,3.46
033100,제룡전기 ,"9,870",150,1.54,73,135.21,544,18.15,"3,683",2.68,50,0.51
079370,제우스 ,"26,000",900,3.59,"1,581",16.45,"3,930",6.62,"24,845",1.05,100,0.38
054950,제이브이엠 ,"16,500",-650,-3.79,777,21.24,"1,962",8.41,"12,458",1.32,200,1.21
023440,제이스코홀딩스 ,"2,045",10,0.49,-,-,-,-,"2,223",0.92,0,0.00
090470,제이스텍 ,"7,010",250,3.70,423,16.57,-,-,"8,492",0.83,50,0.71
287410,제이시스메디칼 ,"7,000",-110,-1.55,195,35.90,520,13.45,662,10.57,0,0.00
137950,제이씨케미칼 ,"7,700",-90,-1.16,"1,492",5.16,-,-,"5,980",1.29,150,1.95
033320,제이씨현시스템 ,"3,645",60,1.67,801,4.55,-,-,"5,811",0.63,110,3.02
204270,제이앤티씨 ,"4,670",-20,-0.43,-,-,-,-,"6,575",0.71,0,0.00
194370,제이에스코퍼레이션 ,"14,150",-50,-0.35,"3,876",3.65,-,-,"16,003",0.88,600,4.24
026040,제이에스티나 ,"2,365",-60,-2.47,"1,112",2.13,-,-,"3,081",0.77,100,4.23
126880,제이엔케이히터 ,"5,940",190,3.30,140,42.43,-,-,"4,581",1.30,0,0.00
322510,제이엘케이 ,"3,195",-10,-0.31,-,-,-,-,"1,624",1.97,0,0.00
033050,제이엠아이 ,"1,050",-25,-2.33,60,17.50,-,-,"1,194",0.88,0,0.00
094970,제이엠티 ,"3,295",0,0.00,908,3.63,-,-,"4,505",0.73,150,4.55
058420,제이웨이 ,"2,160",0,0.00,-,-,-,-,-,-,0,0.00
025620,제이준코스메틱 ,415,-4,-0.95,-,-,-,-,803,0.52,0,0.00
089790,제이티 ,"7,020",-50,-0.71,"1,387",5.06,"1,548",4.54,"4,591",1.53,0,0.00
030000,제일기획 ,"24,000",-650,-2.64,"1,634",14.69,"2,184",10.99,"11,030",2.18,990,4.13
052670,제일바이오 ,"1,320",-15,-1.12,-,-,-,-,"1,321",1.00,0,0.00
271980,제일약품 ,"17,700",-200,-1.12,-,-,-,-,"11,534",1.53,65,0.37
001560,제일연마 ,"7,830",-220,-2.73,813,9.63,-,-,"12,565",0.62,270,3.45
199820,제일전기공업 ,"9,520",-140,-1.45,"1,162",8.19,-,-,"10,446",0.91,300,3.15
038010,제일테크노스 ,"7,050",0,0.00,90,78.33,-,-,"8,695",0.81,50,0.71
002620,제일파마홀딩스 ,"9,700",50,0.52,-,-,-,-,"26,821",0.36,65,0.67
276730,제주맥주 ,"1,520",-10,-0.65,-,-,-,-,944,1.61,0,0.00
080220,제주반도체 ,"3,740",-65,-1.71,368,10.16,-,-,"3,477",1.08,0,0.00
006220,제주은행 ,"7,800",-110,-1.39,514,15.18,-,-,"16,059",0.49,100,1.28
089590,제주항공 ,"10,100",-100,-0.98,-,-,945,10.69,"3,374",2.99,0,0.00
216080,제테마 ,"11,450",50,0.44,616,18.59,726,15.78,"3,071",3.73,0,0.00
